0.680723	0.636204	1.6549	1.18276	0.767877	0.161681	0.601002	1.57744	0.515461	0.883793	1.06172	0	0.328156	0.812635	0.438079	0.648688	0.0532541	1.33972	0.533039	1.43531	0.836581	1.14203	0.641367	1.34321	1.16202	0.572089	0.864428	1.11801	1.11342	1.23974	1.01456	0.295404	0.678766	0.479223	1.06344	0.298795	0.927451	1.08639	1.59685	0.449979	1.14948	1.21869	1.29478	1.68867	0.875335	0.911073	1.1155	0.423766	1.63706	1.18764	0.666467	0.426407	1.58315	0.395136	0.730932	0.832618	0.300332	1.60825	0.959326	0.880687	0.856453	0.163079	1.17753	1.35628	0.829935	0.538837	0.243806	1.14422	0.436183	0.758964	0.528353	1.2951	1.30005	0.58431	1.39579	0.851563	0.905815	0.538851	0.620659	0.670289	0.81432	0.444903	1.28477	0.715595	0.262602	
0.806292	0.320901	1.39948	1.01812	1.19711	0.21974	0.896806	1.65427	0.904638	0.700709	0.7872	0.328156	0	1.24265	0.693136	0.777683	0.20791	1.20472	0.190875	1.34073	0.599569	1.45905	0.953285	1.06909	1.27337	0.905979	0.69637	0.978966	1.34382	1.10944	0.893727	0.455221	0.650971	0.562199	0.813331	0.477778	0.612277	0.939635	1.58159	0.234707	1.42534	0.960783	0.972929	1.60949	0.643668	1.25023	0.807875	0.793635	1.83765	1.08244	0.285985	0.912225	1.46295	0.780813	1.13147	0.47049	0.367798	1.81966	1.275	1.0971	0.352776	0.496873	0.898269	1.54601	0.650966	0.647472	0.0717635	0.772704	0.477901	1.18092	0.916193	1.645	0.928065	0.170042	1.48325	1.22989	1.02613	0.155667	0.577809	0.858752	0.56543	0.846899	1.28673	0.530307	0.535521	
1.02679	1.1178	1.05034	0.836851	0.551467	1.14082	0.509093	0.648415	0.482056	0.982163	0.974513	0.812635	1.24265	0	0.667448	0.987411	0.933166	0.709351	1.27177	0.727359	0.863898	0.263104	0.237948	0.83566	0.658671	0.521526	0.823809	1.05718	0.201074	0.964054	0.735628	0.606081	0.683103	0.857526	0.762692	0.858706	0.944754	0.822829	0.663847	1.08732	0.25425	0.878442	1.1723	0.994701	1.10383	0.533335	0.959445	0.326813	0.667581	1.11673	1.21584	0.295692	0.802207	0.575703	0.127871	1.06098	0.827192	0.653555	0.111458	0.307923	1.23011	0.630107	1.09263	0.525015	1.23756	0.877063	1.21165	1.24706	0.833362	0.617775	0.479434	0.370857	1.26859	1.34068	0.433235	0.330557	0.495535	1.32835	0.783926	0.801513	1.05604	0.34736	0.748651	0.877949	0.795125	
1.16849	0.86761	1.48434	0.960928	0.96552	0.561173	0.142284	1.29856	0.865455	0.740952	0.977367	0.438079	0.693136	0.667448	0	1.1371	0.48468	1.10201	0.529641	1.15984	0.694145	0.89607	0.430258	1.16822	0.857428	0.0860575	0.718684	1.03058	0.801587	1.02623	0.767665	0.336983	0.558278	0.901815	0.791827	0.193537	0.832165	0.854323	1.32903	0.776942	0.807382	1.10813	1.256	1.3727	0.846802	0.773619	1.01322	0.349924	1.40942	1.09319	0.80298	0.571849	1.28148	0.339721	0.551693	0.881688	0.478958	1.32283	0.676108	0.446385	0.851297	0.595828	1.12106	0.991245	1.19215	0.979757	0.656804	1.26156	0.844317	1.02086	0.812433	1.06538	1.3671	0.764723	1.04787	0.711042	0.633359	0.600996	0.232884	0.841512	0.703644	0.301203	0.947027	0.512553	0.121053	
0.0360714	0.749682	1.09028	0.912558	0.305494	0.74718	1.27642	1.23228	0.344289	1.44531	0.854918	0.648688	0.777683	0.987411	1.1371	0	0.630222	1.26406	1.03329	1.13209	0.98635	1.2669	0.845933	1.15445	0.775107	1.26457	0.850165	0.551352	1.36103	0.768204	1.27677	0.692532	0.768848	0.199023	1.20851	0.92553	1.0745	0.880124	1.21564	0.633172	1.18207	1.19997	0.730261	1.17595	1.42457	0.611231	0.952692	0.816374	1.12219	0.600939	1.04666	0.661649	1.16766	1.07346	0.874465	0.910023	0.637181	1.12069	1.2338	1.33722	1.24877	0.522077	0.706066	0.990669	0.199419	0.137003	0.747466	0.672099	0.293964	0.374105	0.352145	0.964765	0.693424	1.07301	1.20788	0.680727	0.825802	1.03498	1.22083	0.164245	1.35878	0.952795	0.927476	1.17146	0.955293	
0.66056	0.481056	1.57282	1.09253	0.857785	0.138953	0.682862	1.60768	0.591855	0.784209	0.931014	0.0532541	0.20791	0.933166	0.48468	0.630222	0	1.28935	0.402061	1.39579	0.712944	1.24529	0.691663	1.24812	1.14949	0.658824	0.757403	1.01473	1.19516	1.15027	0.944452	0.274886	0.605486	0.439364	0.95623	0.322026	0.788205	0.993749	1.60249	0.317202	1.22468	1.12273	1.15617	1.64658	0.777932	0.961622	0.982766	0.49691	1.70777	1.09339	0.496553	0.535886	1.54127	0.519926	0.824911	0.673967	0.244007	1.67419	1.05361	0.937534	0.690731	0.206445	1.04463	1.39421	0.710839	0.510748	0.132792	0.985989	0.38534	0.846101	0.598596	1.39907	1.14926	0.426411	1.42435	0.929626	0.888914	0.398547	0.584989	0.657708	0.676906	0.541301	1.24706	0.604539	0.305666	
1.28578	0.747021	0.403148	0.299182	1.18489	1.39625	1.07822	0.337619	1.04851	0.40922	0.407349	1.33972	1.20472	0.709351	1.10201	1.26406	1.28935	0	1.06132	0.149208	0.522053	0.378015	0.811735	0.235101	0.587138	1.05761	0.586157	0.657067	0.481965	0.574817	0.269258	1.01907	0.656493	1.10258	0.349017	1.42244	0.42333	0.513036	0.350533	0.923817	0.303076	0.197987	0.479657	0.465586	0.449929	0.878188	0.365126	1.08247	0.637846	0.767351	0.687109	1.00568	0.32136	1.41387	0.827296	0.590091	0.921897	0.623188	0.531192	0.625452	0.631008	1.23849	0.46998	0.505004	0.957603	1.17533	1.18875	0.630473	1.121	1.22001	1.04379	0.651045	0.53806	0.864475	0.343041	0.900263	0.405117	1.04244	0.893962	1.07011	0.475548	1.12712	0.567266	0.553619	1.27457	
1.05932	0.351754	1.27727	0.834408	1.37232	0.39803	0.711139	1.55383	1.15807	0.547763	0.652392	0.533039	0.190875	1.27177	0.529641	1.03329	0.402061	1.06132	0	1.18188	0.441686	1.42363	0.874384	0.934478	1.09029	0.739469	0.538626	0.846862	1.27105	0.923586	0.713919	0.465192	0.525489	0.763605	0.607304	0.432253	0.478376	0.745084	1.47606	0.330598	1.30793	0.853444	0.861168	1.42078	0.535753	1.20131	0.669148	0.81516	1.79278	0.950484	0.274326	1.07149	1.29451	0.867995	1.1112	0.40116	0.405097	1.73294	1.21544	0.923735	0.292912	0.754912	0.775013	1.38187	0.763197	0.869656	0.242793	0.735084	0.668361	1.39216	1.12502	1.61533	0.871008	0.192526	1.34188	1.20997	0.854222	0.0397737	0.291145	0.928075	0.423575	0.855064	1.07331	0.360079	0.491879	
1.15136	0.848306	0.297737	0.225925	0.98752	1.52388	1.11721	0.221486	0.995717	0.536114	0.392486	1.43531	1.34073	0.727359	1.15984	1.13209	1.39579	0.149208	1.18188	0	0.577528	0.463893	0.807721	0.237163	0.406851	1.10617	0.582787	0.513023	0.538395	0.436123	0.353735	1.06519	0.661039	1.0483	0.42463	1.50056	0.508961	0.445848	0.23825	1.02436	0.339923	0.275228	0.386001	0.322403	0.594723	0.70185	0.372477	1.11712	0.460224	0.610353	0.822722	1.08815	0.20789	1.48429	0.804454	0.673716	1.03678	0.438806	0.57263	0.660684	0.76638	1.31913	0.380805	0.321998	0.863245	1.08002	1.32583	0.582106	1.11579	1.0619	0.974064	0.471586	0.460546	1.02415	0.258797	0.760408	0.359308	1.17992	0.944592	0.900459	0.604094	1.17036	0.420534	0.639129	1.35099	
1.01288	0.197008	0.695945	0.302058	1.14809	0.853321	0.818535	0.941079	1.05406	0.366259	0.210693	0.836581	0.599569	0.863898	0.694145	0.98635	0.712944	0.522053	0.441686	0.577528	0	0.948853	0.536182	0.3636	0.557403	0.818158	0.119743	0.440232	0.799975	0.428842	0.263968	0.396075	0.132691	0.693855	0.150094	0.850569	0.0715505	0.255516	0.845688	0.304997	0.760566	0.366289	0.423796	0.802645	0.416106	0.824384	0.198509	0.728653	1.18056	0.545732	0.279488	0.974863	0.66476	1.2178	0.736496	0.0699123	0.423152	1.10773	0.738066	0.583948	0.315787	0.861607	0.346213	0.766988	0.62883	0.80286	0.606735	0.409245	0.589588	1.22992	1.00189	1.06365	0.48612	0.444289	0.701925	0.806815	0.375278	0.467382	0.4192	0.724169	0.308584	0.854948	0.507713	0.173608	0.778146	
1.29646	1.23368	0.827641	0.742469	0.829018	1.40387	0.728696	0.374392	0.744232	0.8	0.945518	1.14203	1.45905	0.263104	0.89607	1.2669	1.24529	0.378015	1.42363	0.463893	0.948853	0	0.571975	0.686081	0.706907	0.717044	0.966322	1.08727	0.210621	0.968813	0.598479	0.954075	0.895986	1.17727	0.756846	1.20902	0.928973	0.890361	0.460781	1.28738	0.121035	0.661524	1.06722	0.757823	0.899187	0.705668	0.909791	0.695685	0.510621	1.15872	1.20654	0.500023	0.603621	0.868885	0.444826	1.12532	1.04095	0.512273	0.208182	0.404833	1.16164	0.961572	1.03056	0.475439	1.37017	1.20318	1.41938	1.23465	1.20121	0.858014	0.748998	0.359459	1.15764	1.34799	0.349048	0.606371	0.553682	1.4447	0.952691	1.08587	0.920335	0.668092	0.776655	0.899286	1.07504	
0.880208	0.806163	1.09312	0.676765	0.567891	0.914311	0.410393	0.883056	0.532141	0.893879	0.734066	0.641367	0.953285	0.237948	0.430258	0.845933	0.691663	0.811735	0.874384	0.807721	0.536182	0.571975	0	0.833436	0.473629	0.413846	0.469106	0.738805	0.415766	0.691715	0.664046	0.295596	0.342484	0.645777	0.519452	0.587395	0.703479	0.52793	0.86554	0.763413	0.427663	0.904744	0.96547	0.988	1.02895	0.38684	0.756247	0.180598	0.947178	0.790935	0.943577	0.354741	0.854613	0.667401	0.0834319	0.748419	0.497097	0.867756	0.316056	0.301859	1.01416	0.567288	0.847153	0.55338	0.950925	0.69036	0.926944	0.98939	0.590638	0.641196	0.467274	0.5882	1.08412	1.07168	0.575373	0.264402	0.312899	0.96449	0.46822	0.539003	0.88499	0.278763	0.55731	0.587258	0.532816	
1.18463	0.558594	0.288857	0.190178	1.21275	1.35449	1.15698	0.500372	1.17766	0.407798	0.177902	1.34321	1.06909	0.83566	1.16822	1.15445	1.24812	0.235101	0.934478	0.237163	0.3636	0.686081	0.833436	0	0.557381	1.16415	0.35716	0.517542	0.61392	0.425075	0.283482	0.969353	0.49726	0.921158	0.262076	1.42178	0.283717	0.292271	0.371517	0.75671	0.570782	0.164573	0.300653	0.50968	0.433387	0.958469	0.114425	1.13115	0.726564	0.643529	0.563768	1.21248	0.29015	1.49356	0.872635	0.382521	0.935182	0.718078	0.657249	0.698073	0.500825	1.26494	0.287943	0.559319	0.773489	0.996886	1.08319	0.362953	0.855189	1.3184	1.17077	0.767564	0.340541	0.751456	0.343534	0.865826	0.474145	0.91519	0.864488	0.972783	0.442026	1.20953	0.4535	0.495949	1.32669	
0.787637	0.872884	0.458368	0.326123	0.524167	1.35339	0.880356	0.503287	0.805535	0.866512	0.465186	1.16202	1.27337	0.658671	0.857428	0.775107	1.14949	0.587138	1.09029	0.406851	0.557403	0.706907	0.473629	0.557381	0	0.872035	0.432359	0.243075	0.735398	0.178764	0.594991	0.702616	0.428401	0.751798	0.565667	1.13535	0.659413	0.28524	0.403738	0.939991	0.464558	0.695071	0.414728	0.384122	0.985297	0.240538	0.511616	0.765629	0.534347	0.276972	0.98268	0.85452	0.288013	1.31467	0.532148	0.745652	0.801926	0.44595	0.656467	0.635931	1.02448	1.07566	0.383722	0.131652	0.656932	0.727405	1.24467	0.575031	0.80902	0.679282	0.708005	0.359527	0.535521	1.18582	0.372946	0.317127	0.230118	1.16287	0.731416	0.402013	0.868317	0.872561	0.138731	0.655572	1.00931	
1.29903	1.06343	1.45394	1.02034	0.948935	0.760053	0.0799941	1.15533	0.876092	0.795515	1.09541	0.572089	0.905979	0.521526	0.0860575	1.26457	0.658824	1.05761	0.739469	1.10617	0.818158	0.717044	0.413846	1.16415	0.872035	0	0.842737	1.16449	0.615183	1.1111	0.790384	0.452129	0.680492	1.05407	0.84008	0.286073	0.944852	0.937581	1.19233	0.98644	0.669745	1.12468	1.36709	1.33394	0.922387	0.778435	1.11082	0.330532	1.23814	1.22395	0.982702	0.541304	1.21178	0.307312	0.466529	1.04086	0.655226	1.1688	0.513734	0.332295	0.987174	0.677261	1.24484	0.899896	1.39002	1.11654	0.876652	1.41397	0.999771	1.01343	0.834438	0.900887	1.48913	0.967171	0.910501	0.660734	0.671329	0.818184	0.310895	0.964077	0.802069	0.240727	0.957569	0.623711	0.247613	
0.877408	0.300639	0.670076	0.269106	0.976457	0.913771	0.841989	0.926579	0.941684	0.531381	0.179577	0.864428	0.69637	0.823809	0.718684	0.850165	0.757403	0.586157	0.538626	0.582787	0.119743	0.966322	0.469106	0.35716	0.432359	0.842737	0	0.342247	0.844064	0.327216	0.376111	0.423024	0.100613	0.57281	0.234502	0.865132	0.206602	0.147264	0.812645	0.388271	0.739186	0.459238	0.382046	0.761878	0.593568	0.671421	0.175457	0.706346	1.11082	0.435608	0.427072	0.928293	0.627666	1.2456	0.646068	0.187865	0.455697	1.02867	0.767132	0.637765	0.481822	0.866808	0.29626	0.665977	0.541646	0.660401	0.698576	0.352718	0.461152	1.07871	0.87704	0.958611	0.454746	0.594604	0.643745	0.632036	0.303416	0.581463	0.473457	0.561492	0.468622	0.849725	0.387899	0.289103	0.797113	
0.55694	0.565389	0.410644	0.266809	0.716228	1.1612	1.18283	0.781114	0.929941	0.80723	0.286212	1.11801	0.978966	1.05718	1.03058	0.551352	1.01473	0.657067	0.846862	0.513023	0.440232	1.08727	0.738805	0.517542	0.243075	1.16449	0.342247	0	1.11208	0.107935	0.612437	0.727414	0.392656	0.576934	0.536999	1.17896	0.4995	0.258227	0.693757	0.644768	0.833848	0.613374	0.139782	0.491106	0.854959	0.51938	0.350043	1.00829	0.821657	0.1006	0.699086	1.09202	0.484624	1.56236	0.890191	0.496616	0.672133	0.750112	1.04324	0.974299	0.784694	1.0827	0.15112	0.488482	0.268151	0.559928	0.960347	0.254615	0.639932	0.873508	0.85459	0.805983	0.190357	0.869608	0.695967	0.654486	0.369482	0.879952	0.814999	0.30495	0.748209	1.16136	0.269926	0.593134	1.08107	
1.39824	1.13038	0.813198	0.74918	0.942374	1.36483	0.600322	0.483623	0.887133	0.700453	0.902293	1.11342	1.34382	0.201074	0.801587	1.36103	1.19516	0.481965	1.27105	0.538395	0.799975	0.210621	0.415766	0.61392	0.735398	0.615183	0.844064	1.11208	0	0.954925	0.547717	0.843399	0.802522	1.21612	0.551283	1.0974	0.797319	0.804052	0.468978	1.20109	0.235748	0.649167	1.06528	0.829432	0.810517	0.799246	0.83801	0.530225	0.600367	1.19334	1.09007	0.614666	0.596021	0.792038	0.33053	0.980089	1.01423	0.602109	0.0889981	0.222688	1.00483	0.97947	1.0292	0.523601	1.42034	1.24827	1.33637	1.1919	1.17085	1.00865	0.885265	0.437637	1.15566	1.22734	0.312925	0.594362	0.601289	1.30038	0.795561	1.15805	0.809426	0.53067	0.741246	0.765369	1.01909	
0.777903	0.651866	0.275396	0.242281	0.799951	1.31082	1.11836	0.671372	1.02855	0.748059	0.28819	1.23974	1.10944	0.964054	1.02623	0.768204	1.15027	0.574817	0.923586	0.436123	0.428842	0.968813	0.691715	0.425075	0.178764	1.1111	0.327216	0.107935	0.954925	0	0.543704	0.782818	0.403383	0.727519	0.464386	1.24799	0.48475	0.189406	0.529081	0.763706	0.714875	0.56298	0.174473	0.417802	0.81864	0.519156	0.326562	1.00265	0.725067	0.159751	0.751386	1.13154	0.332845	1.56553	0.814171	0.524802	0.783095	0.650488	0.908437	0.841088	0.788948	1.19793	0.184429	0.374109	0.463749	0.709328	1.09992	0.270965	0.763536	0.962565	0.944886	0.694307	0.247602	0.945949	0.520224	0.574703	0.342814	0.965521	0.782708	0.456145	0.717091	1.13822	0.1201	0.571775	1.14278	
1.30201	0.468847	0.573705	0.283021	1.2609	1.08212	0.806302	0.63094	1.17149	0.194239	0.315641	1.01456	0.893727	0.735628	0.767665	1.27677	0.944452	0.269258	0.713919	0.353735	0.263968	0.598479	0.664046	0.283482	0.594991	0.790384	0.376111	0.612437	0.547717	0.543704	0	0.646604	0.383781	1.01664	0.223216	1.08917	0.194725	0.412349	0.601126	0.595744	0.502328	0.167034	0.5105	0.645536	0.255164	0.917153	0.285042	0.874597	0.889537	0.725465	0.39262	0.979533	0.504463	1.21098	0.775542	0.366466	0.618398	0.844287	0.51625	0.467176	0.388219	0.936515	0.456371	0.62814	0.936305	1.12939	0.864623	0.616057	0.970216	1.34864	1.15185	0.857944	0.591094	0.592728	0.501006	0.893792	0.398942	0.719327	0.531467	0.997373	0.224284	0.921438	0.551155	0.220814	0.926372	
0.724213	0.432541	1.30368	0.753073	0.707515	0.467012	0.455264	1.28001	0.569954	0.753049	0.678496	0.295404	0.455221	0.606081	0.336983	0.692532	0.274886	1.01907	0.465192	1.06519	0.396075	0.954075	0.295596	0.969353	0.702616	0.452129	0.423024	0.727414	0.843399	0.782818	0.646604	0	0.262838	0.451986	0.60305	0.348009	0.530968	0.611448	1.26569	0.327407	0.825687	0.920942	0.947888	1.2713	0.837063	0.605389	0.726508	0.245917	1.37153	0.794488	0.543152	0.433273	1.17612	0.605397	0.450285	0.505487	0.201685	1.29138	0.670445	0.51084	0.689967	0.308198	0.812607	0.933163	0.724973	0.531127	0.428685	0.872122	0.381494	0.759444	0.527428	1.0284	1.02035	0.634997	1.00566	0.554385	0.475462	0.528482	0.336968	0.486104	0.670967	0.336476	0.788916	0.355929	0.315966	
0.797309	0.298015	0.838372	0.331995	0.832974	0.785501	0.687002	0.976799	0.771219	0.581697	0.261012	0.678766	0.650971	0.683103	0.558278	0.768848	0.605486	0.656493	0.525489	0.661039	0.132691	0.895986	0.342484	0.49726	0.428401	0.680492	0.100613	0.392656	0.802522	0.403383	0.383781	0.262838	0	0.484138	0.306306	0.696481	0.240641	0.240134	0.913439	0.339353	0.680363	0.528594	0.513822	0.85443	0.661775	0.56388	0.280299	0.527349	1.13282	0.477438	0.464954	0.716359	0.752196	1.04958	0.518182	0.237757	0.334348	1.04144	0.670789	0.557286	0.561601	0.660193	0.39968	0.666163	0.56636	0.583076	0.633159	0.495039	0.391339	0.928148	0.710458	0.911396	0.60162	0.630533	0.700572	0.54049	0.248032	0.583333	0.395308	0.466733	0.516722	0.663871	0.443993	0.278699	0.615459	
